source,ticker,query,query_class,expected_page_family,expected_url,ranking_url,impressions,clicks,ctr,position,ownership_status,status,intended_route_impressions,wrong_route_impressions,total_metric_route_impressions,intended_ownership_rate,competing_route_count,dominant_route,dominant_route_impressions,dominant_route_is_correct,route_breakdown
"google","","avgo vs amd","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","bah inc","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","berkshire hathaway vs jp morgan","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","billiontoone stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","bk vs bny","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","blackrock vs charles schwab","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","blln","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","blln stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","blln ticker","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","book value stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","book value stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","boyd corporation revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","brkr","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","bruker revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","burger king market cap","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","burger king stock value","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","bwa company","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","bwa ir","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","carl's jr stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","cbiz competitors","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","cheniere energy vs venture global","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","chimera investment corp","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","cirrus logic revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","clear channel share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","comparedge.com","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","concentrix 3 vs","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","corsair gaming s-1 2018 2019 net revenue net income","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","costco pg","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","crocs revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","crown castle inc. (cci) net promoter score positive","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","datadog vs .net","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dbx share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dbx stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dbx stock price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dbx stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dell ibm","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dell vs ibm","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dell vs ibm stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dell vs ibm stock comparison 2026","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dg bg","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","digital galaxy stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","drop box share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dropbox ""gross profit"" 2017 2018 2019","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dropbox stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dropbox stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dropbox valuation","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dvlt full form","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dx capital","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dx stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dynex capital","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dynex capital stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dynex corp","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dynex financial","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","dynex stock price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","elan corporation investors","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","elanco turnover","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","es ppl","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","eto share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","etoro share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","etoro stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","f-e-t offshore","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","face share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","facebook ebitda","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","fair value of meta stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","fast growing stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","fast-growing stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","fastest growing stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","fastest growing stock right now","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","fastest growing stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","fastest growing stocks right now","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","fb shares outstanding","SHARES","SHARES","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","fhn chicago","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","figr","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","figr quote","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","figr share price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","figr stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","figr stock price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","figure stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","figure stock price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","figure technologies stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","figure technologies stock price","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","figure technology stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","fiscal ai pricing","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ford vs nike","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","fox corporation terminal growth assumption changes","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","galaxy corporation valuation","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","gamestop annual revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","gamestop financials","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","gamestop net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","gamestop revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","gaming and leisure properties","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","gap inc financials","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","gap inc net worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","gap inc revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","gates corporation revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","ge vernova vs ge aerospace","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","gmtlf","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","goog-20220930 revenue backlog remaining performance obligations","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","googl financials","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","hafn stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","hafnia stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","hl portfolio","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","how big is jll","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","how much is microsoft worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","hrti llc","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","hut robinhood","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ibkr c","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ibm dell","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ibm vs dell","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","is bdj a good investment","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","is bstz a good investment","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","is gap a publicly traded company","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","is jll a public company","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","is polaris publicly traded","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","is vg a good stock to buy","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","jbl vs ubiquiti","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","key principal","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","kmb kvue","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","kratos revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","lear revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","liberty live stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","lly jnj 관련주","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","llyvk","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","low p/e stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","low pe growth stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","low pe ratio companies","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","low pe ratio stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","lowest pe growth stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","lowest pe stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","lowest pe stocks in s&p 500","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","lowest peg ratio stocks","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","lowest peg ratio stocks in s&p 500","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ma vs v","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","ma vs v stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","mastec worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","mat turnover","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","medical properties trust logo","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","meta cash flow","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","meta ebitda margin","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","meta profit","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","meta profitability","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","metals company stock","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","microsoft gross margin","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","microsoft gross profit","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","microsoft gross profit margin","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","microsoft net income","NET_INCOME","NET_INCOME","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","microsoft net profit margin","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","microsoft operating margin","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","microsoft profit margin","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","microsoft profit margins","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","microsoft return on equity","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","microsoft roe","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","microsoft worth","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","monday.com revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","morningstar revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","mpt earnings","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","mrvl vs anet","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","msft free cash flow","FCF","FCF","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","msft net profit margin","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","murphy usa revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","n-able revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","nasdaq good financials","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","nasdaq googl financials","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","nasdaq owls","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","national vision revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","neogen revenue","REVENUE","REVENUE","","","0","0","0","0","UNKNOWN","UNKNOWN","0","0","0","0","0","","0","no",""
"google","","nike vs ford","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
"google","","nvda aapl","AMBIGUOUS_QUERY","AMBIGUOUS","","","0","0","0","0","AMBIGUOUS","AMBIGUOUS","0","0","0","0","0","","0","no",""
